gene_name	transcript_name	transcript_id	gene_id	protein_id	gencode_basic
Mageh1	Mageh1-201	ENSMUST00000051484.5	ENSMUSG00000047238.5	ENSMUSP00000057157.4	True
Foxr2	Foxr2-201	ENSMUST00000096265.10	ENSMUSG00000071665.11	ENSMUSP00000093984.4	True
Foxr2	Foxr2-202	ENSMUST00000163801.2	ENSMUSG00000071665.11	ENSMUSP00000128452.2	True
Rragb	Rragb-201	ENSMUST00000039720.11	ENSMUSG00000041658.13	ENSMUSP00000039013.5	True
Klf8	Klf8-202	ENSMUST00000112574.9	ENSMUSG00000041649.14	ENSMUSP00000108193.3	True
Klf8	Klf8-201	ENSMUST00000039545.5	ENSMUSG00000041649.14	ENSMUSP00000044317.5	True
Ubqln2	Ubqln2-201	ENSMUST00000060714.10	ENSMUSG00000050148.10	ENSMUSP00000056888.9	True
Cypt3	Cypt3-202	ENSMUST00000112573.8	ENSMUSG00000048573.11	ENSMUSP00000108192.2	True
Cypt3	Cypt3-201	ENSMUST00000056754.4	ENSMUSG00000048573.11	ENSMUSP00000057687.4	True
Cypt3	Cypt3-203	ENSMUST00000249077.1	ENSMUSG00000048573.11	ENSMUSP00000159565.1	True
Kctd12b	Kctd12b-201	ENSMUST00000039424.14	ENSMUSG00000041633.15	ENSMUSP00000037539.9	True
Kctd12b	Kctd12b-202	ENSMUST00000112572.3	ENSMUSG00000041633.15	ENSMUSP00000108191.2	True
Nbdy	Nbdy-201	ENSMUST00000140575.8	ENSMUSG00000086316.9	ENSMUSP00000144699.2	True
Nbdy	Nbdy-206	ENSMUST00000208373.2	ENSMUSG00000086316.9	ENSMUSP00000146758.2	True
Nbdy	Nbdy-204	ENSMUST00000185492.7	ENSMUSG00000086316.9	ENSMUSP00000144860.2	True
Nbdy	Nbdy-202	ENSMUST00000149514.8	ENSMUSG00000086316.9	ENSMUSP00000145010.2	True
Nbdy	Nbdy-205	ENSMUST00000208235.2	ENSMUSG00000086316.9	ENSMUSP00000147221.2	True
Spin2c	Spin2c-201	ENSMUST00000049999.9	ENSMUSG00000046550.9	ENSMUSP00000059499.9	True
Samt1	Samt1-202	ENSMUST00000178698.2	ENSMUSG00000094802.8	ENSMUSP00000137495.2	True
Samt1	Samt1-201	ENSMUST00000178342.8	ENSMUSG00000094802.8	ENSMUSP00000137062.2	True
Samt1b	Samt1b-201	ENSMUST00000179369.2	ENSMUSG00000094577.9	ENSMUSP00000136221.2	True
Gm5645	Gm5645-202	ENSMUST00000177994.8	ENSMUSG00000121587.1	ENSMUSP00000137533.2	True
Samt1c	Samt1c-201	ENSMUST00000144098.2	ENSMUSG00000096867.2	ENSMUSP00000116409.2	True
Samt1d	Samt1d-201	ENSMUST00000112565.2	ENSMUSG00000094592.2	ENSMUSP00000108184.2	True
Samt2b	Samt2b-201	ENSMUST00000082357.2	ENSMUSG00000059663.2	ENSMUSP00000080966.2	True
Samt4	Samt4-201	ENSMUST00000026029.2	ENSMUSG00000025051.2	ENSMUSP00000026029.2	True
Samt2	Samt2-201	ENSMUST00000101137.3	ENSMUSG00000072888.3	ENSMUSP00000098697.3	True
Cldn34b1	Cldn34b1-201	ENSMUST00000096852.5	ENSMUSG00000072100.5	ENSMUSP00000094615.5	True
Magea6	Magea6-201	ENSMUST00000076986.4	ENSMUSG00000063728.11	ENSMUSP00000076250.4	True
Magea6	Magea6-202	ENSMUST00000112562.8	ENSMUSG00000063728.11	ENSMUSP00000108181.2	True
Magea3	Magea3-201	ENSMUST00000079867.6	ENSMUSG00000094196.3	ENSMUSP00000078793.5	True
Magea8	Magea8-201	ENSMUST00000070141.7	ENSMUSG00000079350.3	ENSMUSP00000066341.7	True
Magea2	Magea2-201	ENSMUST00000069477.8	ENSMUSG00000055746.10	ENSMUSP00000069832.2	True
Magea2	Magea2-202	ENSMUST00000112559.8	ENSMUSG00000055746.10	ENSMUSP00000108178.2	True
Magea2	Magea2-203	ENSMUST00000178950.2	ENSMUSG00000055746.10	ENSMUSP00000136214.2	True
Magea5	Magea5-202	ENSMUST00000169540.8	ENSMUSG00000079349.10	ENSMUSP00000132644.2	True
Magea5	Magea5-201	ENSMUST00000069556.4	ENSMUSG00000079349.10	ENSMUSP00000065852.4	True
Magea1	Magea1-201	ENSMUST00000078193.5	ENSMUSG00000096644.2	ENSMUSP00000077323.5	True
Cldn34b2	Cldn34b2-201	ENSMUST00000076671.4	ENSMUSG00000057402.6	ENSMUSP00000075967.4	True
Sat1	Sat1-201	ENSMUST00000026318.15	ENSMUSG00000025283.16	ENSMUSP00000026318.9	True
Sat1	Sat1-202	ENSMUST00000112551.4	ENSMUSG00000025283.16	ENSMUSP00000108170.4	True
Acot9	Acot9-201	ENSMUST00000026324.10	ENSMUSG00000025287.16	ENSMUSP00000026324.10	True
Prdx4	Prdx4-201	ENSMUST00000026328.11	ENSMUSG00000025289.16	ENSMUSP00000026328.5	True
Ptchd1	Ptchd1-201	ENSMUST00000038665.6	ENSMUSG00000041552.8	ENSMUSP00000039443.6	True
Gm15155	Gm15155-201	ENSMUST00000112542.2	ENSMUSG00000055109.6	ENSMUSP00000108161.2	True
Phex	Phex-201	ENSMUST00000079945.11	ENSMUSG00000057457.12	ENSMUSP00000078863.5	True
Sms	Sms-201	ENSMUST00000112529.8	ENSMUSG00000071708.12	ENSMUSP00000108148.2	True
Mbtps2	Mbtps2-201	ENSMUST00000058098.15	ENSMUSG00000046873.19	ENSMUSP00000059471.9	True
Mbtps2	Mbtps2-203	ENSMUST00000112522.9	ENSMUSG00000046873.19	ENSMUSP00000108141.3	True
Mbtps2	Mbtps2-208	ENSMUST00000179062.8	ENSMUSG00000046873.19	ENSMUSP00000137233.2	True
Yy2	Yy2-201	ENSMUST00000065806.5	ENSMUSG00000091736.4	ENSMUSP00000070112.5	True
Smpx	Smpx-208	ENSMUST00000190091.7	ENSMUSG00000041476.13	ENSMUSP00000140268.2	True
Smpx	Smpx-203	ENSMUST00000112521.8	ENSMUSG00000041476.13	ENSMUSP00000108140.2	True
Smpx	Smpx-202	ENSMUST00000112520.2	ENSMUSG00000041476.13	ENSMUSP00000108139.2	True
Klhl34	Klhl34-201	ENSMUST00000087157.5	ENSMUSG00000047485.7	ENSMUSP00000084399.5	True
Cnksr2	Cnksr2-201	ENSMUST00000026750.15	ENSMUSG00000025658.17	ENSMUSP00000026750.9	True
Cnksr2	Cnksr2-202	ENSMUST00000112513.2	ENSMUSG00000025658.17	ENSMUSP00000108132.2	True
Rps6ka3	Rps6ka3-204	ENSMUST00000112493.8	ENSMUSG00000031309.16	ENSMUSP00000108112.2	True
Rps6ka3	Rps6ka3-201	ENSMUST00000033671.13	ENSMUSG00000031309.16	ENSMUSP00000033671.7	True
Eif1ax	Eif1ax-201	ENSMUST00000087143.7	ENSMUSG00000067194.7	ENSMUSP00000084387.7	True
Map7d2	Map7d2-203	ENSMUST00000112471.9	ENSMUSG00000041020.15	ENSMUSP00000108090.3	True
Map7d2	Map7d2-202	ENSMUST00000112470.3	ENSMUSG00000041020.15	ENSMUSP00000108089.2	True
Map7d2	Map7d2-201	ENSMUST00000043151.12	ENSMUSG00000041020.15	ENSMUSP00000046693.6	True
Bclaf3	Bclaf3-202	ENSMUST00000112464.8	ENSMUSG00000044150.13	ENSMUSP00000108083.2	True
Bclaf3	Bclaf3-201	ENSMUST00000057180.13	ENSMUSG00000044150.13	ENSMUSP00000051031.7	True
Sh3kbp1	Sh3kbp1-206	ENSMUST00000112456.9	ENSMUSG00000040990.18	ENSMUSP00000108075.3	True
Sh3kbp1	Sh3kbp1-201	ENSMUST00000073094.10	ENSMUSG00000040990.18	ENSMUSP00000072840.4	True
Sh3kbp1	Sh3kbp1-202	ENSMUST00000080394.13	ENSMUSG00000040990.18	ENSMUSP00000079257.7	True
Sh3kbp1	Sh3kbp1-204	ENSMUST00000112451.8	ENSMUSG00000040990.18	ENSMUSP00000108070.2	True
Sh3kbp1	Sh3kbp1-205	ENSMUST00000112453.9	ENSMUSG00000040990.18	ENSMUSP00000108072.3	True
Map3k15	Map3k15-201	ENSMUST00000033665.9	ENSMUSG00000031303.9	ENSMUSP00000033665.9	True
Pdha1	Pdha1-201	ENSMUST00000033662.9	ENSMUSG00000031299.11	ENSMUSP00000033662.9	True
Adgrg2	Adgrg2-207	ENSMUST00000112408.9	ENSMUSG00000031298.16	ENSMUSP00000108027.3	True
Adgrg2	Adgrg2-204	ENSMUST00000112402.8	ENSMUSG00000031298.16	ENSMUSP00000108021.2	True
Adgrg2	Adgrg2-203	ENSMUST00000112401.8	ENSMUSG00000031298.16	ENSMUSP00000108020.2	True
Adgrg2	Adgrg2-202	ENSMUST00000112400.8	ENSMUSG00000031298.16	ENSMUSP00000108019.2	True
Adgrg2	Adgrg2-206	ENSMUST00000112405.9	ENSMUSG00000031298.16	ENSMUSP00000108024.3	True
Adgrg2	Adgrg2-205	ENSMUST00000112404.9	ENSMUSG00000031298.16	ENSMUSP00000108023.3	True
Adgrg2	Adgrg2-201	ENSMUST00000112398.3	ENSMUSG00000031298.16	ENSMUSP00000108017.3	True
Phka2	Phka2-203	ENSMUST00000112377.8	ENSMUSG00000031295.14	ENSMUSP00000107996.2	True
Phka2	Phka2-201	ENSMUST00000033652.9	ENSMUSG00000031295.14	ENSMUSP00000033652.3	True
Phka2	Phka2-204	ENSMUST00000112380.9	ENSMUSG00000031295.14	ENSMUSP00000107999.3	True
Phka2	Phka2-202	ENSMUST00000112376.2	ENSMUSG00000031295.14	ENSMUSP00000107995.2	True
Ppef1	Ppef1-201	ENSMUST00000071204.12	ENSMUSG00000062168.13	ENSMUSP00000071191.6	True
Rs1	Rs1-201	ENSMUST00000033650.14	ENSMUSG00000031293.14	ENSMUSP00000033650.8	True
Rs1	Rs1-202	ENSMUST00000112368.3	ENSMUSG00000031293.14	ENSMUSP00000107987.3	True
Cdkl5	Cdkl5-201	ENSMUST00000087104.11	ENSMUSG00000031292.15	ENSMUSP00000084342.5	True
Cdkl5	Cdkl5-205	ENSMUST00000198931.2	ENSMUSG00000031292.15	ENSMUSP00000143726.2	True
Gja6	Gja6-201	ENSMUST00000069417.6	ENSMUSG00000055691.6	ENSMUSP00000069187.6	True
Scml2	Scml2-205	ENSMUST00000101113.9	ENSMUSG00000000037.18	ENSMUSP00000098672.3	True
Scml2	Scml2-204	ENSMUST00000087090.10	ENSMUSG00000000037.18	ENSMUSP00000084325.4	True
Scml2	Scml2-202	ENSMUST00000074802.12	ENSMUSG00000000037.18	ENSMUSP00000074356.6	True
Scml2	Scml2-201	ENSMUST00000019101.11	ENSMUSG00000000037.18	ENSMUSP00000019101.5	True
Scml2	Scml2-206	ENSMUST00000112345.8	ENSMUSG00000000037.18	ENSMUSP00000107964.2	True
Scml2	Scml2-203	ENSMUST00000077375.5	ENSMUSG00000000037.18	ENSMUSP00000076593.5	True
Bend2	Bend2-202	ENSMUST00000207320.2	ENSMUSG00000108981.2	ENSMUSP00000146912.2	True
Rai2	Rai2-202	ENSMUST00000112338.2	ENSMUSG00000043518.8	ENSMUSP00000107957.2	True
Rai2	Rai2-201	ENSMUST00000061514.8	ENSMUSG00000043518.8	ENSMUSP00000051618.8	True
Nhs	Nhs-202	ENSMUST00000087085.10	ENSMUSG00000059493.14	ENSMUSP00000084319.4	True
Nhs	Nhs-201	ENSMUST00000081569.7	ENSMUSG00000059493.14	ENSMUSP00000080280.7	True
Reps2	Reps2-201	ENSMUST00000101102.2	ENSMUSG00000040855.16	ENSMUSP00000098661.2	True
Reps2	Reps2-202	ENSMUST00000112334.8	ENSMUSG00000040855.16	ENSMUSP00000107953.2	True
Rbbp7	Rbbp7-201	ENSMUST00000033720.12	ENSMUSG00000031353.14	ENSMUSP00000033720.6	True
Rbbp7	Rbbp7-203	ENSMUST00000112327.8	ENSMUSG00000031353.14	ENSMUSP00000107946.2	True
Rbbp7	Rbbp7-202	ENSMUST00000112326.8	ENSMUSG00000031353.14	ENSMUSP00000107945.2	True
Txlng	Txlng-201	ENSMUST00000041370.11	ENSMUSG00000038344.15	ENSMUSP00000038615.5	True
Txlng	Txlng-204	ENSMUST00000112316.9	ENSMUSG00000038344.15	ENSMUSP00000107935.3	True
Txlng	Txlng-202	ENSMUST00000112314.8	ENSMUSG00000038344.15	ENSMUSP00000107933.2	True
Txlng	Txlng-203	ENSMUST00000112315.2	ENSMUSG00000038344.15	ENSMUSP00000107934.2	True
Syap1	Syap1-201	ENSMUST00000033723.4	ENSMUSG00000031357.4	ENSMUSP00000033723.4	True
Ctps2	Ctps2-202	ENSMUST00000101095.9	ENSMUSG00000031360.15	ENSMUSP00000098656.3	True
Ctps2	Ctps2-206	ENSMUST00000112303.8	ENSMUSG00000031360.15	ENSMUSP00000107922.2	True
Ctps2	Ctps2-201	ENSMUST00000033727.14	ENSMUSG00000031360.15	ENSMUSP00000033727.8	True
Ctps2	Ctps2-205	ENSMUST00000112302.8	ENSMUSG00000031360.15	ENSMUSP00000107921.2	True
Ctps2	Ctps2-204	ENSMUST00000112301.8	ENSMUSG00000031360.15	ENSMUSP00000107920.2	True
Ctps2	Ctps2-203	ENSMUST00000112300.2	ENSMUSG00000031360.15	ENSMUSP00000107919.2	True
S100g	S100g-201	ENSMUST00000038769.3	ENSMUSG00000040808.5	ENSMUSP00000045120.3	True
Grpr	Grpr-201	ENSMUST00000033730.3	ENSMUSG00000031364.3	ENSMUSP00000033730.3	True
Rnf138rt1	Rnf138rt1-201	ENSMUST00000059320.4	ENSMUSG00000083695.7	ENSMUSP00000139291.2	True
Ap1s2	Ap1s2-202	ENSMUST00000069041.15	ENSMUSG00000031367.16	ENSMUSP00000066185.9	True
Ap1s2	Ap1s2-201	ENSMUST00000033734.14	ENSMUSG00000031367.16	ENSMUSP00000033734.8	True
Ap1s2	Ap1s2-203	ENSMUST00000112294.9	ENSMUSG00000031367.16	ENSMUSP00000107913.3	True
Zrsr2	Zrsr2-202	ENSMUST00000112289.9	ENSMUSG00000031370.13	ENSMUSP00000107908.3	True
Zrsr2	Zrsr2-201	ENSMUST00000090840.10	ENSMUSG00000031370.13	ENSMUSP00000088350.4	True
Car5b	Car5b-201	ENSMUST00000033739.5	ENSMUSG00000031373.5	ENSMUSP00000033739.5	True
Siah1b	Siah1b-201	ENSMUST00000037928.9	ENSMUSG00000040749.12	ENSMUSP00000043215.3	True
Siah1b	Siah1b-202	ENSMUST00000071667.9	ENSMUSG00000040749.12	ENSMUSP00000071592.3	True
Cltrn	Cltrn-202	ENSMUST00000112280.8	ENSMUSG00000015401.13	ENSMUSP00000107899.2	True
Cltrn	Cltrn-201	ENSMUST00000015545.10	ENSMUSG00000015401.13	ENSMUSP00000015545.4	True
Ace2	Ace2-202	ENSMUST00000112271.10	ENSMUSG00000015405.16	ENSMUSP00000107890.4	True
Ace2	Ace2-201	ENSMUST00000073973.11	ENSMUSG00000015405.16	ENSMUSP00000073626.5	True
Bmx	Bmx-202	ENSMUST00000112265.9	ENSMUSG00000031377.12	ENSMUSP00000107884.3	True
Bmx	Bmx-201	ENSMUST00000112263.2	ENSMUSG00000031377.12	ENSMUSP00000107882.2	True
Pir	Pir-201	ENSMUST00000033749.9	ENSMUSG00000031379.14	ENSMUSP00000033749.8	True
Vegfd	Vegfd-201	ENSMUST00000033751.8	ENSMUSG00000031380.11	ENSMUSP00000033751.8	True
Piga	Piga-201	ENSMUST00000033754.15	ENSMUSG00000031381.17	ENSMUSP00000033754.8	True
Piga	Piga-208	ENSMUST00000208697.2	ENSMUSG00000031381.17	ENSMUSP00000146731.2	True
Piga	Piga-202	ENSMUST00000112255.8	ENSMUSG00000031381.17	ENSMUSP00000107874.2	True
Piga	Piga-204	ENSMUST00000133813.3	ENSMUSG00000031381.17	ENSMUSP00000122176.2	True
Asb11	Asb11-202	ENSMUST00000036858.11	ENSMUSG00000031382.15	ENSMUSP00000044637.5	True
Asb11	Asb11-201	ENSMUST00000033755.6	ENSMUSG00000031382.15	ENSMUSP00000033755.6	True
Asb9	Asb9-201	ENSMUST00000033756.3	ENSMUSG00000031384.3	ENSMUSP00000033756.3	True
Mospd2	Mospd2-203	ENSMUST00000112248.9	ENSMUSG00000061778.11	ENSMUSP00000107867.3	True
Mospd2	Mospd2-202	ENSMUST00000112247.9	ENSMUSG00000061778.11	ENSMUSP00000107866.3	True
Mospd2	Mospd2-201	ENSMUST00000004715.2	ENSMUSG00000061778.11	ENSMUSP00000004715.2	True
Fancb	Fancb-202	ENSMUST00000167446.8	ENSMUSG00000047757.18	ENSMUSP00000128141.2	True
Fancb	Fancb-201	ENSMUST00000057150.8	ENSMUSG00000047757.18	ENSMUSP00000051402.8	True
Glra2	Glra2-201	ENSMUST00000058787.9	ENSMUSG00000018589.9	ENSMUSP00000060827.9	True
Gemin8	Gemin8-204	ENSMUST00000130880.9	ENSMUSG00000040621.15	ENSMUSP00000118482.3	True
Gemin8	Gemin8-201	ENSMUST00000056410.11	ENSMUSG00000040621.15	ENSMUSP00000085137.4	True
Gemin8	Gemin8-203	ENSMUST00000096252.10	ENSMUSG00000040621.15	ENSMUSP00000093971.4	True
Gemin8	Gemin8-202	ENSMUST00000087169.11	ENSMUSG00000040621.15	ENSMUSP00000084414.5	True
Gpm6b	Gpm6b-209	ENSMUST00000112235.8	ENSMUSG00000031342.18	ENSMUSP00000107854.2	True
Gpm6b	Gpm6b-201	ENSMUST00000060210.14	ENSMUSG00000031342.18	ENSMUSP00000060442.8	True
Gpm6b	Gpm6b-208	ENSMUST00000112233.8	ENSMUSG00000031342.18	ENSMUSP00000107852.2	True
Gpm6b	Gpm6b-202	ENSMUST00000112223.8	ENSMUSG00000031342.18	ENSMUSP00000107842.2	True
Gpm6b	Gpm6b-203	ENSMUST00000112224.8	ENSMUSG00000031342.18	ENSMUSP00000107843.2	True
Gpm6b	Gpm6b-207	ENSMUST00000112229.9	ENSMUSG00000031342.18	ENSMUSP00000107848.3	True
Gpm6b	Gpm6b-206	ENSMUST00000112228.8	ENSMUSG00000031342.18	ENSMUSP00000107847.2	True
Gpm6b	Gpm6b-205	ENSMUST00000112227.9	ENSMUSG00000031342.18	ENSMUSP00000107846.3	True
Gpm6b	Gpm6b-204	ENSMUST00000112226.3	ENSMUSG00000031342.18	ENSMUSP00000107845.3	True
Ofd1	Ofd1-201	ENSMUST00000049501.10	ENSMUSG00000040586.9	ENSMUSP00000041744.10	True
Trappc2	Trappc2-203	ENSMUST00000116495.8	ENSMUSG00000079317.11	ENSMUSP00000112195.2	True
Trappc2	Trappc2-201	ENSMUST00000112192.8	ENSMUSG00000079317.11	ENSMUSP00000107811.2	True
Trappc2	Trappc2-202	ENSMUST00000112194.2	ENSMUSG00000079317.11	ENSMUSP00000107813.2	True
Rab9	Rab9-202	ENSMUST00000112091.9	ENSMUSG00000079316.11	ENSMUSP00000123325.2	True
Tceanc	Tceanc-202	ENSMUST00000112188.8	ENSMUSG00000051224.14	ENSMUSP00000107806.2	True
Tceanc	Tceanc-203	ENSMUST00000180322.2	ENSMUSG00000051224.14	ENSMUSP00000136691.2	True
Egfl6	Egfl6-201	ENSMUST00000000412.3	ENSMUSG00000000402.3	ENSMUSP00000000412.3	True
Tmsb4x	Tmsb4x-201	ENSMUST00000112172.4	ENSMUSG00000049775.17	ENSMUSP00000107795.4	True
Tmsb4x	Tmsb4x-203	ENSMUST00000112176.8	ENSMUSG00000049775.17	ENSMUSP00000107798.2	True
Tmsb4x	Tmsb4x-202	ENSMUST00000112175.2	ENSMUSG00000049775.17	ENSMUSP00000107797.2	True
Tlr8	Tlr8-202	ENSMUST00000112170.2	ENSMUSG00000040522.6	ENSMUSP00000107793.2	True
Tlr8	Tlr8-201	ENSMUST00000049023.3	ENSMUSG00000040522.6	ENSMUSP00000036762.3	True
Tlr7	Tlr7-202	ENSMUST00000112161.8	ENSMUSG00000044583.14	ENSMUSP00000107787.2	True
Tlr7	Tlr7-201	ENSMUST00000060719.12	ENSMUSG00000044583.14	ENSMUSP00000061853.6	True
Tlr7	Tlr7-203	ENSMUST00000112164.2	ENSMUSG00000044583.14	ENSMUSP00000107789.2	True
Prps2	Prps2-201	ENSMUST00000026839.5	ENSMUSG00000025742.6	ENSMUSP00000026839.5	True
Frmpd4	Frmpd4-205	ENSMUST00000238211.2	ENSMUSG00000049176.17	ENSMUSP00000158917.2	True
Frmpd4	Frmpd4-201	ENSMUST00000112145.3	ENSMUSG00000049176.17	ENSMUSP00000107773.3	True
Frmpd4	Frmpd4-204	ENSMUST00000112149.9	ENSMUSG00000049176.17	ENSMUSP00000107777.2	True
Frmpd4	Frmpd4-202	ENSMUST00000112146.9	ENSMUSG00000049176.17	ENSMUSP00000107774.3	True
Frmpd4	Frmpd4-206	ENSMUST00000238709.2	ENSMUSG00000049176.17	ENSMUSP00000158713.2	True
Frmpd4	Frmpd4-207	ENSMUST00000239138.2	ENSMUSG00000049176.17	ENSMUSP00000159190.2	True
Msl3	Msl3-201	ENSMUST00000033725.16	ENSMUSG00000031358.18	ENSMUSP00000033725.10	True
Msl3	Msl3-202	ENSMUST00000112137.2	ENSMUSG00000031358.18	ENSMUSP00000107765.2	True
Arhgap6	Arhgap6-202	ENSMUST00000087016.11	ENSMUSG00000031355.17	ENSMUSP00000084239.5	True
Arhgap6	Arhgap6-204	ENSMUST00000112129.8	ENSMUSG00000031355.17	ENSMUSP00000107757.2	True
Arhgap6	Arhgap6-205	ENSMUST00000112131.9	ENSMUSG00000031355.17	ENSMUSP00000107759.3	True
Arhgap6	Arhgap6-203	ENSMUST00000112127.2	ENSMUSG00000031355.17	ENSMUSP00000107755.2	True
Amelx	Amelx-201	ENSMUST00000066112.12	ENSMUSG00000031354.17	ENSMUSP00000065966.6	True
Amelx	Amelx-202	ENSMUST00000112118.8	ENSMUSG00000031354.17	ENSMUSP00000107746.2	True
Amelx	Amelx-203	ENSMUST00000112119.8	ENSMUSG00000031354.17	ENSMUSP00000107747.2	True
Amelx	Amelx-204	ENSMUST00000112120.8	ENSMUSG00000031354.17	ENSMUSP00000107748.2	True
Hccs	Hccs-201	ENSMUST00000033717.9	ENSMUSG00000031352.11	ENSMUSP00000033717.3	True
Hccs	Hccs-202	ENSMUST00000112115.2	ENSMUSG00000031352.11	ENSMUSP00000107743.2	True
Mid1	Mid1-206	ENSMUST00000112107.8	ENSMUSG00000035299.18	ENSMUSP00000107735.2	True
Mid1	Mid1-204	ENSMUST00000112104.8	ENSMUSG00000035299.18	ENSMUSP00000107732.2	True
Mid1	Mid1-201	ENSMUST00000036753.12	ENSMUSG00000035299.18	ENSMUSP00000038765.6	True
Mid1	Mid1-205	ENSMUST00000112105.8	ENSMUSG00000035299.18	ENSMUSP00000107733.2	True
Mid1	Mid1-202	ENSMUST00000078947.12	ENSMUSG00000035299.18	ENSMUSP00000077974.6	True
Mid1	Mid1-214	ENSMUST00000163810.9	ENSMUSG00000035299.18	ENSMUSP00000128176.3	True
Mid1	Mid1-203	ENSMUST00000079443.6	ENSMUSG00000035299.18	ENSMUSP00000078412.6	True
Capza1b	Capza1b-202	ENSMUST00000068894.2	ENSMUSG00000055357.9	ENSMUSP00000070781.2	True
Capza1b	Capza1b-201	ENSMUST00000068874.8	ENSMUSG00000055357.9	ENSMUSP00000069798.2	True
Capza1b	Capza1b-203	ENSMUST00000112102.2	ENSMUSG00000055357.9	ENSMUSP00000107730.2	True
ENSMUSG00000121571	ENSMUST00000249242	ENSMUST00000249242.1	ENSMUSG00000121571.1	ENSMUSP00000159622.1	True
ENSMUSG00000121608	ENSMUST00000249672	ENSMUST00000249672.1	ENSMUSG00000121608.1	ENSMUSP00000159850.1	True
Sts	Sts-201	ENSMUST00000249673.1	ENSMUSG00000121914.1	ENSMUSP00000159851.1	True
ENSMUSG00000121607	ENSMUST00000249668	ENSMUST00000249668.2	ENSMUSG00000121607.1	ENSMUSP00000159847.2	True
ENSMUSG00000121607	ENSMUST00000249671	ENSMUST00000249671.1	ENSMUSG00000121607.1	ENSMUSP00000159849.1	True
AKAP17A	AKAP17A-201	ENSMUST00000249666.1	ENSMUSG00000121606.1	ENSMUSP00000159845.1	True
AKAP17A	AKAP17A-202	ENSMUST00000249667.1	ENSMUSG00000121606.1	ENSMUSP00000159846.1	True
Asmt	Asmt-201	ENSMUST00000178693.5	ENSMUSG00000093806.5	ENSMUSP00000137135.2	True
Zfy1	Zfy1-202	ENSMUST00000189888.7	ENSMUSG00000053211.11	ENSMUSP00000140600.2	True
Zfy1	Zfy1-201	ENSMUST00000065545.6	ENSMUSG00000053211.11	ENSMUSP00000069364.5	True
Uba1y	Uba1y-202	ENSMUST00000190013.7	ENSMUSG00000069053.12	ENSMUSP00000140543.2	True
Uba1y	Uba1y-201	ENSMUST00000115894.3	ENSMUSG00000069053.12	ENSMUSP00000111560.2	True
Kdm5d	Kdm5d-207	ENSMUST00000189069.7	ENSMUSG00000056673.15	ENSMUSP00000139636.2	True
Kdm5d	Kdm5d-201	ENSMUST00000055032.14	ENSMUSG00000056673.15	ENSMUSP00000061095.8	True
Eif2s3y	Eif2s3y-201	ENSMUST00000091197.4	ENSMUSG00000069049.12	ENSMUSP00000088736.4	True
Uty	Uty-205	ENSMUST00000143286.8	ENSMUSG00000068457.15	ENSMUSP00000115113.2	True
Uty	Uty-201	ENSMUST00000069309.14	ENSMUSG00000068457.15	ENSMUSP00000070012.8	True
Uty	Uty-204	ENSMUST00000139365.8	ENSMUSG00000068457.15	ENSMUSP00000114752.2	True
Uty	Uty-208	ENSMUST00000154004.8	ENSMUSG00000068457.15	ENSMUSP00000114910.2	True
Ddx3y	Ddx3y-201	ENSMUST00000091190.12	ENSMUSG00000069045.12	ENSMUSP00000088729.6	True
Usp9y	Usp9y-201	ENSMUST00000091188.7	ENSMUSG00000069044.7	ENSMUSP00000088727.6	True
Zfy2	Zfy2-202	ENSMUST00000187148.7	ENSMUSG00000000103.13	ENSMUSP00000139591.2	True
Zfy2	Zfy2-201	ENSMUST00000115891.2	ENSMUSG00000000103.13	ENSMUSP00000111557.2	True
H2al2c	H2al2c-201	ENSMUST00000163651.2	ENSMUSG00000094881.4	ENSMUSP00000126567.2	True
Sry	Sry-201	ENSMUST00000091178.2	ENSMUSG00000069036.4	ENSMUSP00000088717.2	True
H2al2b	H2al2b-201	ENSMUST00000168551.2	ENSMUSG00000095573.4	ENSMUSP00000132924.2	True
Rbmyf1	Rbmyf1-201	ENSMUST00000187482.2	ENSMUSG00000102053.2	ENSMUSP00000140512.2	True
Rbmy	Rbmy-202	ENSMUST00000171534.8	ENSMUSG00000094658.8	ENSMUSP00000130080.2	True
Rbmy	Rbmy-201	ENSMUST00000100360.5	ENSMUSG00000094658.8	ENSMUSP00000097930.4	True
Rbmyf2	Rbmyf2-201	ENSMUST00000179404.8	ENSMUSG00000095852.8	ENSMUSP00000136632.2	True
Rbmyf2	Rbmyf2-203	ENSMUST00000189964.7	ENSMUSG00000095852.8	ENSMUSP00000140037.2	True
Rbmyf2	Rbmyf2-202	ENSMUST00000188114.2	ENSMUSG00000095852.8	ENSMUSP00000140936.2	True
Rbmyf3	Rbmyf3-202	ENSMUST00000187842.7	ENSMUSG00000091987.9	ENSMUSP00000140575.2	True
Rbmyf3	Rbmyf3-201	ENSMUST00000166474.3	ENSMUSG00000091987.9	ENSMUSP00000129935.3	True
Rbmyf4	Rbmyf4-201	ENSMUST00000188358.2	ENSMUSG00000101667.2	ENSMUSP00000139969.2	True
Rbmyf5	Rbmyf5-202	ENSMUST00000189592.7	ENSMUSG00000093918.8	ENSMUSP00000139527.2	True
Rbmyf5	Rbmyf5-201	ENSMUST00000179508.2	ENSMUSG00000093918.8	ENSMUSP00000136939.2	True
Rbmyf6	Rbmyf6-202	ENSMUST00000186047.7	ENSMUSG00000094511.8	ENSMUSP00000139784.2	True
